     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n,        cr
    6470,0.92187500,    0.3018,   0.02700,   0.05500,   0.25003,   0.01000,    7.0017,0.01000000
    6471,0.75000000,    0.8097,   0.03800,   0.05800,   0.27900,   0.01200,    7.2532,0.01000000
    6472,0.85937500,    0.4895,   0.03400,   0.04600,   0.29200,   0.01300,    7.4555,0.01000000
    6473,0.75000000,    0.6614,   0.02800,   0.04200,   0.25000,   0.01100,    6.6749,0.01000000
    6474,0.82812500,    0.4954,   0.03300,   0.06400,   0.30100,   0.01200,    7.3785,0.01000000
    6475,0.82812500,    0.5504,   0.03300,   0.04600,   0.26100,   0.01300,    7.2685,0.01000000
    6476,0.85937500,    0.4215,   0.07400,   0.06600,   0.27900,   0.01200,    7.5655,0.01000000
    6477,0.76562500,    0.6830,   0.05000,   0.07100,   0.24100,   0.01100,    7.2738,0.01000000
    6478,0.85937500,    0.3427,   0.02100,   0.07800,   0.24502,   0.00800,    7.4299,0.01000000
    6479,0.85937500,    0.4393,   0.02100,   0.06600,   0.23900,   0.00700,    7.1970,0.01000000
    6480,0.81250000,    0.4992,   0.02200,   0.06900,   0.23900,   0.00800,    7.4536,0.01000000
    6481,0.85937500,    0.4107,   0.05900,   0.06311,   0.24000,   0.01200,    7.0197,0.01000000
    6482,0.85937500,    0.4343,   0.03200,   0.08100,   0.24400,   0.01200,    6.8981,0.01000000
    6483,0.89062500,    0.4266,   0.05200,   0.07300,   0.23201,   0.00900,    7.3419,0.01000000
    6484,0.75000000,    0.6274,   0.02600,   0.07500,   0.24800,   0.00900,    6.8236,0.01000000
    6485,0.78125000,    0.6472,   0.04900,   0.07700,   0.23600,   0.00600,    7.0258,0.01000000
    6486,0.90625000,    0.3114,   0.05300,   0.07700,   0.23503,   0.01100,    7.1888,0.01000000
    6487,0.71875000,    0.7083,   0.05400,   0.07800,   0.22200,   0.01100,    7.4348,0.01000000
    6488,0.75000000,    0.6616,   0.05400,   0.07800,   0.24000,   0.01200,    7.0147,0.01000000
    6489,0.82812500,    0.5676,   0.05000,   0.07600,   0.23500,   0.01200,    7.4093,0.01000000
    6490,0.87500000,    0.4499,   0.04600,   0.07300,   0.24100,   0.00700,    7.3995,0.01000000
    6491,0.71875000,    0.8920,   0.05300,   0.07400,   0.23303,   0.01100,    7.1471,0.01000000
    6492,0.87500000,    0.4402,   0.06200,   0.08600,   0.23700,   0.01200,    7.5708,0.01000000
    6493,0.78125000,    0.5918,   0.06800,   0.08000,   0.22400,   0.01200,    6.8191,0.01000000
    6494,0.82812500,    0.4740,   0.05200,   0.07503,   0.22000,   0.01200,    7.4293,0.01000000
    6495,0.89062500,    0.3931,   0.05800,   0.06700,   0.22900,   0.01100,    7.0192,0.01000000
    6496,0.82812500,    0.3999,   0.06500,   0.08200,   0.22103,   0.01200,    6.9381,0.01000000
    6497,0.89062500,    0.4232,   0.07200,   0.08300,   0.22200,   0.01100,    7.4247,0.01000000
    6498,0.82812500,    0.4431,   0.06400,   0.08100,   0.22100,   0.01100,    6.7524,0.01000000
    6499,0.90625000,    0.3447,   0.04800,   0.08001,   0.23926,   0.00600,    6.8905,0.01000000
    6500,0.82812500,    0.4835,   0.05100,   0.08200,   0.24000,   0.01200,    6.8864,0.01000000
    6501,0.81250000,    0.4903,   0.04800,   0.08400,   0.23609,   0.01200,    6.8938,0.01000000
    6502,0.89062500,    0.4012,   0.06300,   0.08300,   0.21500,   0.01200,    6.7780,0.01000000
    6503,0.78125000,    0.5720,   0.05700,   0.07900,   0.23200,   0.01200,    7.1238,0.01000000
    6504,0.73437500,    0.8220,   0.06000,   0.07900,   0.23151,   0.01200,    6.7515,0.01000000
    6505,0.81250000,    0.4612,   0.07100,   0.07898,   0.21300,   0.01100,    7.1999,0.01000000
    6506,0.84375000,    0.4307,   0.04800,   0.07700,   0.23300,   0.01000,    6.5586,0.01000000
    6507,0.76562500,    0.5631,   0.04800,   0.06700,   0.24400,   0.01100,    7.5408,0.01000000
    6508,0.85937500,    0.4317,   0.06300,   0.07500,   0.22100,   0.01200,    7.0724,0.01000000
    6509,0.78125000,    0.5035,   0.04900,   0.07600,   0.23600,   0.01000,    7.1766,0.01000000
    6510,0.82812500,    0.4724,   0.05300,   0.07600,   0.23100,   0.01100,    6.6506,0.01000000
    6511,0.78125000,    0.5566,   0.06400,   0.07800,   0.22200,   0.01200,    7.4576,0.01000000
    6512,0.79687500,    0.5915,   0.05000,   0.07400,   0.23500,   0.00900,    7.4436,0.01000000
    6513,0.93750000,    0.2575,   0.02600,   0.08300,   0.24200,   0.00900,    7.2174,0.01000000
    6514,0.84375000,    0.5521,   0.04800,   0.07600,   0.23901,   0.00800,    6.8960,0.01000000
    6515,0.87500000,    0.3791,   0.06100,   0.07601,   0.22400,   0.01200,    7.0862,0.01000000
    6516,0.85937500,    0.4381,   0.05200,   0.07500,   0.23200,   0.01200,    7.1592,0.01000000
    6517,0.92187500,    0.3299,   0.06100,   0.07400,   0.22152,   0.01100,    7.0407,0.01000000
    6518,0.93750000,    0.3265,   0.06400,   0.07903,   0.23797,   0.01200,    7.2175,0.01000000
    6519,0.89062500,    0.4000,   0.04352,   0.07400,   0.23700,   0.00803,    6.3669,0.01000000
    6520,0.85937500,    0.4742,   0.04900,   0.07500,   0.24300,   0.00600,    6.9040,0.01000000
    6521,0.87500000,    0.4709,   0.03800,   0.07500,   0.24000,   0.01100,    7.2063,0.01000000
    6522,0.82812500,    0.5421,   0.05400,   0.08000,   0.23152,   0.01100,    7.1167,0.01000000
    6523,0.78125000,    0.5800,   0.04100,   0.08000,   0.23500,   0.00800,    6.9089,0.01000000
    6524,0.78125000,    0.5188,   0.05100,   0.07800,   0.23700,   0.00900,    6.9982,0.01000000
    6525,0.85937500,    0.4364,   0.04400,   0.07702,   0.24300,   0.00800,    6.8484,0.01000000
    6526,0.78125000,    0.4533,   0.05500,   0.08000,   0.23400,   0.01200,    6.7602,0.01000000
    6527,0.84375000,    0.5598,   0.05700,   0.08200,   0.23002,   0.01200,    6.7244,0.01000000
    6528,0.84375000,    0.4359,   0.05000,   0.07400,   0.23300,   0.01200,    6.4475,0.01000000
    6529,0.73437500,    0.8317,   0.05200,   0.07900,   0.22300,   0.01000,    7.1429,0.01000000
    6530,0.90625000,    0.3924,   0.04600,   0.07300,   0.23000,   0.00800,    7.0402,0.01000000
    6531,0.87500000,    0.4026,   0.04600,   0.08100,   0.23900,   0.01200,    6.3506,0.01000000
    6532,0.87500000,    0.4897,   0.06890,   0.08200,   0.22200,   0.01200,    7.1950,0.01000000
    6533,0.82812500,    0.6051,   0.05600,   0.07400,   0.22900,   0.01200,    7.0169,0.01000000
    6534,0.81250000,    0.4543,   0.03900,   0.08800,   0.23600,   0.01100,    7.6673,0.01000000
    6535,0.75000000,    0.6597,   0.03500,   0.07600,   0.24751,   0.00900,    7.2437,0.01000000
    6536,0.79687500,    0.6623,   0.04300,   0.07600,   0.23000,   0.01000,    7.0322,0.01000000
    6537,0.82812500,    0.4934,   0.05200,   0.07300,   0.22900,   0.00700,    6.6098,0.01000000
    6538,0.82812500,    0.4400,   0.02100,   0.07749,   0.24300,   0.00700,    6.7169,0.01000000
    6539,0.85937500,    0.4739,   0.05000,   0.07400,   0.23700,   0.01100,    7.2200,0.01000000
    6540,0.84375000,    0.4849,   0.05000,   0.08100,   0.23652,   0.01000,    7.3675,0.01000000
    6541,0.82812500,    0.6391,   0.05100,   0.07400,   0.24300,   0.01100,    7.2509,0.01000000
    6542,0.81250000,    0.5866,   0.04800,   0.07400,   0.23300,   0.01200,    6.8119,0.01000000
    6543,0.81250000,    0.5755,   0.05400,   0.07700,   0.23301,   0.01200,    6.9953,0.01000000
    6544,0.85937500,    0.3640,   0.04800,   0.07500,   0.24300,   0.01100,    6.8274,0.01000000
    6545,0.89062500,    0.4593,   0.03300,   0.07800,   0.24700,   0.01100,    7.0895,0.01000000
    6546,0.82812500,    0.5968,   0.04900,   0.07600,   0.22900,   0.00400,    6.7182,0.01000000
    6547,0.93750000,    0.2746,   0.04900,   0.07300,   0.24100,   0.00700,    7.2844,0.01000000
    6548,0.90625000,    0.3887,   0.04742,   0.07000,   0.24409,   0.00601,    7.0407,0.01000000
    6549,0.87500000,    0.4024,   0.04400,   0.08344,   0.22500,   0.00800,    7.0522,0.01000000
    6550,0.84375000,    0.4619,   0.04100,   0.07900,   0.22700,   0.01000,    6.4631,0.01000000
    6551,0.82812500,    0.5754,   0.03404,   0.07623,   0.24671,   0.01101,    6.0920,0.01000000
    6552,0.82812500,    0.4999,   0.04708,   0.07691,   0.22948,   0.00601,    6.7744,0.01000000
    6553,0.90625000,    0.3297,   0.06257,   0.07865,   0.22704,   0.01101,    6.6216,0.01000000
    6554,0.81250000,    0.5352,   0.04615,   0.08011,   0.23791,   0.00901,    7.0452,0.01000000
    6555,0.84375000,    0.4634,   0.05805,   0.08004,   0.23196,   0.01152,    6.8606,0.01000000
    6556,0.87500000,    0.3635,   0.06334,   0.08385,   0.22615,   0.01201,    6.4847,0.01000000
    6557,0.84375000,    0.4821,   0.05057,   0.07560,   0.23933,   0.01100,    7.2960,0.01000000
    6558,0.85937500,    0.6023,   0.06503,   0.08290,   0.23202,   0.01252,    6.5294,0.01000000
    6559,0.82812500,    0.3961,   0.06566,   0.07955,   0.22210,   0.01202,    7.2603,0.01000000
    6560,0.85937500,    0.3801,   0.06006,   0.08054,   0.23359,   0.01135,    7.0910,0.01000000
    6561,0.78125000,    0.4967,   0.05605,   0.07990,   0.22365,   0.01100,    6.7048,0.01000000
    6562,0.79687500,    0.6578,   0.03409,   0.07912,   0.21864,   0.01010,    6.9031,0.01000000
    6563,0.79687500,    0.4732,   0.03301,   0.05006,   0.29622,   0.01151,    6.6652,0.01000000
    6564,0.82812500,    0.6061,   0.03602,   0.04585,   0.26448,   0.01301,    6.8604,0.01000000
    6565,0.73437500,    0.5953,   0.03512,   0.04634,   0.25726,   0.01301,    7.1655,0.01000000
    6566,0.75000000,    0.8012,   0.02803,   0.05412,   0.23979,   0.01000,    7.0251,0.01000000
    6567,0.81250000,    0.6588,   0.03800,   0.05700,   0.25600,   0.01300,    6.8864,0.01000000
    6568,0.84375000,    0.3996,   0.03800,   0.04800,   0.26400,   0.01300,    7.1301,0.01000000
    6569,0.82812500,    0.5229,   0.03500,   0.04900,   0.28254,   0.01300,    6.9507,0.01000000
    6570,0.81250000,    0.4315,   0.03500,   0.04700,   0.28000,   0.01300,    7.3591,0.01000000
    6571,0.84375000,    0.4701,   0.07201,   0.04800,   0.28900,   0.01200,    7.3583,0.01000000
    6572,0.82812500,    0.5725,   0.03700,   0.08200,   0.24000,   0.01100,    6.8658,0.01000000
    6573,0.81250000,    0.5436,   0.04900,   0.07400,   0.24200,   0.00900,    6.7849,0.01000000
    6574,0.84375000,    0.5310,   0.04900,   0.07600,   0.23901,   0.00500,    6.3846,0.01000000
    6575,0.75000000,    0.6325,   0.04900,   0.07400,   0.23000,   0.01200,    6.9915,0.01000000
    6576,0.84375000,    0.4478,   0.04600,   0.07500,   0.25400,   0.00800,    7.2886,0.01000000
    6577,0.70312500,    0.8033,   0.05700,   0.08099,   0.23100,   0.01100,    7.4702,0.01000000
    6578,0.82812500,    0.6679,   0.04800,   0.08000,   0.23600,   0.01100,    7.8721,0.01000000
    6579,0.81250000,    0.5572,   0.02902,   0.07700,   0.25306,   0.01200,    7.2451,0.01000000
    6580,0.82812500,    0.5100,   0.05400,   0.07708,   0.22695,   0.01197,    7.1802,0.01000000
    6581,0.78125000,    0.5342,   0.04900,   0.07420,   0.23604,   0.01100,    7.1254,0.01000000
    6582,0.78125000,    0.6656,   0.01800,   0.07903,   0.23703,   0.00700,    6.9421,0.01000000
    6583,0.85937500,    0.5300,   0.05800,   0.07800,   0.22000,   0.01200,    7.6925,0.01000000
    6584,0.79687500,    0.6016,   0.04901,   0.07400,   0.24000,   0.00800,    6.4881,0.01000000
    6585,0.76562500,    0.5465,   0.03900,   0.07600,   0.24600,   0.01000,    7.1628,0.01000000
    6586,0.81250000,    0.6302,   0.05000,   0.07300,   0.23500,   0.01200,    7.4381,0.01000000
    6587,0.84375000,    0.5019,   0.04600,   0.07700,   0.24103,   0.00900,    7.5752,0.01000000
    6588,0.78125000,    0.7268,   0.07400,   0.07800,   0.22500,   0.01200,    7.3800,0.01000000
    6589,0.89062500,    0.2926,   0.04900,   0.08000,   0.22400,   0.00800,    7.1493,0.01000000
    6590,0.81250000,    0.5127,   0.04900,   0.07500,   0.23500,   0.00600,    6.9379,0.01000000
    6591,0.82812500,    0.4241,   0.06700,   0.07900,   0.23100,   0.01100,    7.3667,0.01000000
    6592,0.84375000,    0.4785,   0.04700,   0.07300,   0.22903,   0.01000,    7.0315,0.01000000
    6593,0.81250000,    0.5664,   0.06900,   0.08000,   0.23200,   0.01200,    7.4624,0.01000000
    6594,0.84375000,    0.4763,   0.05100,   0.07900,   0.24400,   0.00600,    7.5006,0.01000000
    6595,0.85937500,    0.4435,   0.04700,   0.08203,   0.23300,   0.00700,    6.9907,0.01000000
    6596,0.89062500,    0.4083,   0.04800,   0.08300,   0.23800,   0.00500,    6.6567,0.01000000
    6597,0.87500000,    0.4347,   0.04400,   0.08200,   0.24254,   0.00800,    7.2923,0.01000000
    6598,0.75000000,    0.5516,   0.05000,   0.08000,   0.23700,   0.01000,    6.9999,0.01000000
    6599,0.79687500,    0.4889,   0.04900,   0.07600,   0.23400,   0.01200,    6.5202,0.01000000
    6600,0.76562500,    0.5877,   0.06100,   0.07700,   0.23005,   0.01200,    7.4548,0.01000000
    6601,0.84375000,    0.4131,   0.02600,   0.07900,   0.24000,   0.00800,    7.2515,0.01000000
    6602,0.79687500,    0.4730,   0.05100,   0.07700,   0.22900,   0.00900,    7.1028,0.01000000
    6603,0.82812500,    0.5497,   0.05300,   0.07701,   0.22700,   0.01200,    7.0173,0.01000000
    6604,0.79687500,    0.5734,   0.02000,   0.07700,   0.24600,   0.00900,    7.0289,0.01000000
    6605,0.76562500,    0.7525,   0.05200,   0.06500,   0.22900,   0.01100,    6.8463,0.01000000
    6606,0.81250000,    0.6022,   0.02300,   0.07200,   0.25000,   0.00800,    6.8171,0.01000000
    6607,0.87500000,    0.4025,   0.02000,   0.08900,   0.22500,   0.00700,    6.7593,0.01000000
    6608,0.78125000,    0.5243,   0.04900,   0.06500,   0.22800,   0.01200,    7.3499,0.01000000
    6609,0.81250000,    0.4712,   0.04200,   0.08000,   0.23400,   0.01100,    6.7812,0.01000000
    6610,0.85937500,    0.4050,   0.02100,   0.07600,   0.22900,   0.00800,    7.1422,0.01000000
    6611,0.75000000,    0.6267,   0.02300,   0.06800,   0.22851,   0.00800,    7.4831,0.01000000
    6612,0.84375000,    0.5138,   0.03900,   0.06900,   0.24000,   0.01100,    7.1903,0.01000000
    6613,0.82812500,    0.4924,   0.02900,   0.07800,   0.23633,   0.01200,    6.8286,0.01000000
    6614,0.81250000,    0.5137,   0.05000,   0.07800,   0.23000,   0.00900,    7.4733,0.01000000
    6615,0.73437500,    0.8372,   0.06300,   0.08200,   0.23200,   0.01100,    7.0403,0.01000000
    6616,0.76562500,    0.5868,   0.05700,   0.08100,   0.22352,   0.01200,    7.7621,0.01000000
    6617,0.82812500,    0.5056,   0.05400,   0.08800,   0.23700,   0.01100,    6.9773,0.01000000
    6618,0.84375000,    0.4994,   0.03300,   0.08300,   0.20700,   0.01100,    7.1747,0.01000000
    6619,0.85937500,    0.4716,   0.03100,   0.05000,   0.25400,   0.01100,    7.4709,0.01000000
    6620,0.81250000,    0.4856,   0.03100,   0.05800,   0.25200,   0.01200,    7.1594,0.01000000
    6621,0.87500000,    0.3851,   0.03500,   0.05600,   0.26600,   0.01051,    6.9145,0.01000000
    6622,0.89062500,    0.3850,   0.02900,   0.05300,   0.26500,   0.01200,    6.9794,0.01000000
    6623,0.89062500,    0.4411,   0.03400,   0.05900,   0.27400,   0.01300,    7.1822,0.01000000
    6624,0.92187500,    0.3894,   0.02700,   0.04800,   0.26252,   0.01000,    7.3965,0.01000000
    6625,0.81250000,    0.5400,   0.03200,   0.06000,   0.26700,   0.01300,    7.0452,0.01000000
    6626,0.82812500,    0.4912,   0.02800,   0.04200,   0.24700,   0.01000,    7.3674,0.01000000
    6627,0.89062500,    0.3733,   0.03500,   0.05600,   0.27901,   0.01200,    6.5452,0.01000000
    6628,0.85937500,    0.4879,   0.03300,   0.04200,   0.28300,   0.01300,    7.1346,0.01000000
    6629,0.89062500,    0.3232,   0.02600,   0.04100,   0.26251,   0.01100,    5.9540,0.01000000
    6630,0.84375000,    0.5038,   0.03300,   0.05900,   0.27500,   0.01200,    7.0940,0.01000000
    6631,0.84375000,    0.4273,   0.03400,   0.05400,   0.27600,   0.01200,    7.2000,0.01000000
    6632,0.87500000,    0.4411,   0.03600,   0.06200,   0.27811,   0.01200,    7.0566,0.01000000
    6633,0.78125000,    0.5134,   0.03600,   0.04600,   0.28000,   0.01300,    6.8364,0.01000000
    6634,0.90625000,    0.3981,   0.03601,   0.05400,   0.27800,   0.01200,    6.8678,0.01000000
    6635,0.89062500,    0.2845,   0.03200,   0.04700,   0.28100,   0.01200,    6.9675,0.01000000
    6636,0.84375000,    0.4736,   0.03000,   0.06099,   0.26100,   0.01100,    6.5718,0.01000000
    6637,0.84375000,    0.4531,   0.03600,   0.06600,   0.28202,   0.01300,    6.8532,0.01000000
    6638,0.85937500,    0.4768,   0.03700,   0.04600,   0.27800,   0.01300,    6.3499,0.01000000
    6639,0.84375000,    0.5135,   0.03700,   0.03900,   0.27400,   0.01300,    6.9083,0.01000000
    6640,0.81250000,    0.4233,   0.03300,   0.04700,   0.29000,   0.01300,    6.5219,0.01000000
    6641,0.73437500,    0.7564,   0.07100,   0.04800,   0.28300,   0.01200,    6.9596,0.01000000
    6642,0.90625000,    0.3400,   0.05100,   0.07500,   0.24452,   0.00700,    6.9688,0.01000000
    6643,0.87500000,    0.4113,   0.05300,   0.07800,   0.23000,   0.00400,    6.8561,0.01000000
    6644,0.82812500,    0.5623,   0.02100,   0.07700,   0.23900,   0.00800,    6.6201,0.01000000
    6645,0.81250000,    0.3846,   0.03502,   0.07184,   0.23438,   0.01101,    6.8684,0.01000000
    6646,0.78125000,    0.4978,   0.05100,   0.08056,   0.24300,   0.01000,    6.8073,0.01000000
    6647,0.90000000,    0.3923,   0.05000,   0.08400,   0.23102,   0.00900,    7.3449,0.01000000
    6648,0.78125000,    0.5778,   0.05200,   0.03700,   0.21200,   0.00500,    7.6494,0.01000000
    6649,0.89062500,    0.3811,   4.93335,   0.07600,   0.22600,   0.00600,    6.7963,0.01000000
    6650,0.76562500,    0.6016,   0.05124,   0.08262,   0.22096,   0.01001,    7.3931,0.01000000
    6651,0.81250000,    0.5369,   0.04706,   0.07309,   0.22689,   0.01100,    7.1150,0.01000000
    6652,0.85937500,    0.4079,   0.03400,   0.08016,   0.23391,   0.01100,    6.8929,0.01000000
    6653,0.81250000,    0.5126,   0.05600,   0.08300,   0.24205,   0.01200,    7.7600,0.01000000
    6654,0.79687500,    0.5708,   0.05200,   0.08100,   0.22300,   0.01000,    7.1116,0.01000000
    6655,0.79687500,    0.4345,   0.05200,   0.07300,   0.24200,   0.00800,    7.1238,0.01000000
    6656,0.82812500,    0.4306,   0.05000,   0.07500,   0.23900,   0.01200,    7.0465,0.01000000
    6657,0.84375000,    0.4643,   0.04900,   0.07400,   0.23600,   0.00500,    6.9707,0.01000000
    6658,0.87500000,    0.3621,   0.06105,   0.07500,   0.23157,   0.01101,    7.2830,0.01000000
    6659,0.84375000,    0.4218,   0.05693,   0.07604,   0.23949,   0.01201,    6.9840,0.01000000
    6660,0.78125000,    0.6398,   0.05000,   0.07459,   0.22300,   0.01200,    7.1851,0.01000000
    6661,0.85937500,    0.4611,   0.04500,   0.07204,   0.22400,   0.00700,    7.3185,0.01000000
    6662,0.75000000,    0.6951,   0.05200,   0.07800,   0.24100,   0.01100,    6.6460,0.01000000
    6663,0.84375000,    0.5566,   0.05872,   0.07800,   0.23202,   0.01200,    7.3322,0.01000000
    6664,0.85937500,    0.4066,   0.05300,   0.07683,   0.23467,   0.01200,    7.2627,0.01000000
    6665,0.89062500,    0.3109,   0.02200,   0.07900,   0.24800,   0.00700,    7.0679,0.01000000
